filename,class_name,disease_name,is_healthy,condition,width,height,aspect_ratio,total_pixels,file_size_bytes,file_size_kb,color_mode,file_format,file_extension,file_hash,is_valid_image_ext,is_corrupt,file_size_category,resolution_category
3cb6ee9b-8550-4216-bde5-814807add4e5___PSU_CG 2395.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18039,17.62,RGB,JPEG,.jpg,472e33a4d801844566bb114da6e1fe5d,True,False,Medium (15-20KB),Low (<100K px)
3d028390-f367-423b-b0f7-a44e2cac2393___PSU_CG 2205.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,15379,15.02,RGB,JPEG,.jpg,c5fbcf6114d9f17263a58355da62fdd6,True,False,Medium (15-20KB),Low (<100K px)
3ecbb7b8-ad66-4944-886e-de2ae2c2c35e___PSU_CG 2095.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18452,18.02,RGB,JPEG,.jpg,986f7057268cbb89327779cbffd9b897,True,False,Medium (15-20KB),Low (<100K px)
3f2e59c8-d048-4995-adc0-a9a758044b8d___PSU_CG 2206.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,22517,21.99,RGB,JPEG,.jpg,2f0db8d92edc00a4b08f84388e3f39db,True,False,Large (20-30KB),Low (<100K px)
40f5f8aa-9bba-4e56-8ec0-8a935309c70f___PSU_CG 2211.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,23157,22.61,RGB,JPEG,.jpg,577f898cb537dcf75a0b2996cc18ad54,True,False,Large (20-30KB),Low (<100K px)
4139ab06-a33a-448d-819a-3b6da9784a2d___PSU_CG 2049.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20809,20.32,RGB,JPEG,.jpg,eeb5a1f664afa9ce3fecab995da9c844,True,False,Large (20-30KB),Low (<100K px)
42896f16-bf4c-4db1-b488-08d830dff66b___PSU_CG 2341.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17562,17.15,RGB,JPEG,.jpg,b9d1e56d98e5fbfa270bfb6b97d97a02,True,False,Medium (15-20KB),Low (<100K px)
43f4bccf-0e70-479a-9880-5523f8ffbe9b___PSU_CG 2367.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,22886,22.35,RGB,JPEG,.jpg,ff1b04929028a7635438f26d69d858c7,True,False,Large (20-30KB),Low (<100K px)
453cf1e5-cfb7-4350-8257-c51a47fb36b8___PSU_CG 2111.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17697,17.28,RGB,JPEG,.jpg,56cb817adf5e3804f1c2e747267be378,True,False,Medium (15-20KB),Low (<100K px)
4571a1c4-3a67-4437-a5bf-8bc1a2af22e4___PSU_CG 2360.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17482,17.07,RGB,JPEG,.jpg,d597a5f346863aa1617ef5a6d979f03e,True,False,Medium (15-20KB),Low (<100K px)
457f4e02-65b3-4e02-ba87-7f20ab44f89e___PSU_CG 2180.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,16271,15.89,RGB,JPEG,.jpg,4c54c5f65b14cc6c779902f3b22ee0a7,True,False,Medium (15-20KB),Low (<100K px)
46b3cb66-9265-464f-9b0a-ac23eb72a4a0___PSU_CG 2411.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,22013,21.5,RGB,JPEG,.jpg,ed8665ce11cfac1901dfac8c15f7cd77,True,False,Large (20-30KB),Low (<100K px)
47135ee0-8924-4fa2-b9ef-122d0d3eb629___PSU_CG 2194.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19396,18.94,RGB,JPEG,.jpg,e2261a8307eea7c4a29b4ed7ce207230,True,False,Medium (15-20KB),Low (<100K px)
49a98ba1-a1b1-4d4b-85af-29aa6648fc64___PSU_CG 2292.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18150,17.72,RGB,JPEG,.jpg,72e686ac891d3d1e5fe613ff038f15f3,True,False,Medium (15-20KB),Low (<100K px)
4a76c13f-3e28-4849-81ef-4cdd6cdcccf4___PSU_CG 2171.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,14459,14.12,RGB,JPEG,.jpg,cf3f2d6f6c0deba409dc57eac2b1f1ec,True,False,Small (10-15KB),Low (<100K px)
4ab5b752-6622-42f2-8743-fa9c9b03e137___PSU_CG 2120.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,21920,21.41,RGB,JPEG,.jpg,822917cd0b0a490d50a7b013d1daf326,True,False,Large (20-30KB),Low (<100K px)
4ab92098-cb26-40ef-b145-fbd1cdde9bd5___PSU_CG 2392.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19031,18.58,RGB,JPEG,.jpg,06b809b9f6c1a89628e241f824670db6,True,False,Medium (15-20KB),Low (<100K px)
4c518a8d-6ecc-45c2-b14c-f610a400c950___PSU_CG 2370.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,14195,13.86,RGB,JPEG,.jpg,616c80a05790fb455ff7590f93c88339,True,False,Small (10-15KB),Low (<100K px)
4e35d3db-e33d-493d-80f2-6a3fdce77959___PSU_CG 2135.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17400,16.99,RGB,JPEG,.jpg,a4fabb3f0decd57882987d80bf20082f,True,False,Medium (15-20KB),Low (<100K px)
503c6a57-2af3-48ed-b96f-e2cbf6fb5dd1___PSU_CG 2263.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17487,17.08,RGB,JPEG,.jpg,c43f38fcf08dd38a521ec5a28de8a6cc,True,False,Medium (15-20KB),Low (<100K px)
526552ed-aa23-41e6-a79f-05f8fca5162d___PSU_CG 2090.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20210,19.74,RGB,JPEG,.jpg,a6bc19ea9142d99544e02e7877ee9a33,True,False,Medium (15-20KB),Low (<100K px)
526f2f56-2290-422d-a454-d576aa72d466___PSU_CG 2057.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18204,17.78,RGB,JPEG,.jpg,c159d403f25f1981d713dd9ea0e326cc,True,False,Medium (15-20KB),Low (<100K px)
54355f0e-7332-4990-b96e-fbff2637f5b7___PSU_CG 2245.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,22870,22.33,RGB,JPEG,.jpg,d924b12778d88fff8864ae94350f7617,True,False,Large (20-30KB),Low (<100K px)
5455c7dd-3208-49aa-b5f7-b1d76ad73959___PSU_CG 2122.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19222,18.77,RGB,JPEG,.jpg,38e6cd3b15edf2619ab8a4ee88454212,True,False,Medium (15-20KB),Low (<100K px)
55117128-4dcf-4b3a-bde6-9f42a18d4b24___PSU_CG 2377.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18266,17.84,RGB,JPEG,.jpg,d30b15883dba05040a188931c31f3129,True,False,Medium (15-20KB),Low (<100K px)
55e25156-7b0c-43c6-b6f8-37d0b7097a38___PSU_CG 2347.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17794,17.38,RGB,JPEG,.jpg,f696d84820a277629b2a096f03182818,True,False,Medium (15-20KB),Low (<100K px)
570486a0-abe0-4046-add9-14aab37de620___PSU_CG 2313.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,15214,14.86,RGB,JPEG,.jpg,79b08a6a751aacb5a04c4c8e95a79ed4,True,False,Small (10-15KB),Low (<100K px)
57b10f20-7819-40b1-924c-b484c42c515f___PSU_CG 2356.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18670,18.23,RGB,JPEG,.jpg,4306ade63a16a619de0a44f756c35da3,True,False,Medium (15-20KB),Low (<100K px)
58ddf6d1-0e20-4c35-944f-d50c922a07d8___PSU_CG 2415.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,21197,20.7,RGB,JPEG,.jpg,bd03233c4eca1bd6573b19201f6b92b1,True,False,Large (20-30KB),Low (<100K px)
59168647-7103-404e-86b4-2be640a85a98___PSU_CG 2156.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18761,18.32,RGB,JPEG,.jpg,3e8b457464faacec0eee805a17fd2e6c,True,False,Medium (15-20KB),Low (<100K px)
597a2eac-2596-4aed-9b6c-0ec234998ed8___PSU_CG 2210.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19671,19.21,RGB,JPEG,.jpg,9b70504b94537c0fb73f600e6dead259,True,False,Medium (15-20KB),Low (<100K px)
597f8dc8-681f-49a8-8985-4ba5b181b53a___PSU_CG 2193.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17766,17.35,RGB,JPEG,.jpg,2b9b40f4cf76ceea5d30384dc034ee8c,True,False,Medium (15-20KB),Low (<100K px)
59e3d4c3-f6fe-4d68-82a5-d509b810b39d___PSU_CG 2303.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20299,19.82,RGB,JPEG,.jpg,dc380b61c1229ba7973123550837d023,True,False,Medium (15-20KB),Low (<100K px)
59f9754c-2d49-4a74-ba11-4f9a017c8348___PSU_CG 2200.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18328,17.9,RGB,JPEG,.jpg,9bc3d12621249d45c4c851bc2200f77e,True,False,Medium (15-20KB),Low (<100K px)
59fd6a1e-ee07-415b-a588-50f110301021___PSU_CG 2088.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,16798,16.4,RGB,JPEG,.jpg,6fa15f375e90f9b155e8d88976f5441a,True,False,Medium (15-20KB),Low (<100K px)
5a006502-4484-463c-8ed3-48d61e803520___PSU_CG 2388.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,24123,23.56,RGB,JPEG,.jpg,5d80128bfad43f65272d96079daa22be,True,False,Large (20-30KB),Low (<100K px)
5ab64087-b61c-48b9-9db7-5c6ce3eeefcd___PSU_CG 2299.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19151,18.7,RGB,JPEG,.jpg,e4298ebc5c7377c04d34abb5c7051a52,True,False,Medium (15-20KB),Low (<100K px)
5b09c1a9-f5ca-4c26-a627-a6ac6b2045cb___PSU_CG 2247.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18073,17.65,RGB,JPEG,.jpg,3cb2ef2b759f9ea3b1805d24e3e29772,True,False,Medium (15-20KB),Low (<100K px)
5b9b782e-cabd-447c-b690-4b8a29bf7f7e___PSU_CG 2231.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20213,19.74,RGB,JPEG,.jpg,dbbcf667abbc76caffa5fde625b52d31,True,False,Medium (15-20KB),Low (<100K px)
5c049070-cf7f-4508-8e61-c5efb64bca3c___PSU_CG 2326.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18522,18.09,RGB,JPEG,.jpg,7edb2516cddb530070f7471c379e77f7,True,False,Medium (15-20KB),Low (<100K px)
5c49d086-dc47-480e-b5b1-0b69bacb66bf___PSU_CG 2241.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,15750,15.38,RGB,JPEG,.jpg,f5fcda3ca631ee2b6153693dcaf9499a,True,False,Medium (15-20KB),Low (<100K px)
5d3eb639-b75e-4929-9a6a-4b89856b2345___PSU_CG 2273.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19317,18.86,RGB,JPEG,.jpg,25839daeb02509d1a0e92353e3784803,True,False,Medium (15-20KB),Low (<100K px)
5d5ee5fc-35e3-4be9-980e-111679ec95b3___PSU_CG 2170.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17282,16.88,RGB,JPEG,.jpg,405d8001adec1bba38c24f97093e139e,True,False,Medium (15-20KB),Low (<100K px)
5e990ddc-28f3-4624-8498-28f3b10111fd___PSU_CG 2182.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,16987,16.59,RGB,JPEG,.jpg,c5f90ddd4cd98df015f8a4446322ef88,True,False,Medium (15-20KB),Low (<100K px)
5ecb9930-250d-4fac-9547-e3b5142eec46___PSU_CG 2164.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,22890,22.35,RGB,JPEG,.jpg,340749c82b06ad991bdb4aa9a663104d,True,False,Large (20-30KB),Low (<100K px)
5f45109b-365d-47f2-9921-07e576ac9a93___PSU_CG 2314.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20124,19.65,RGB,JPEG,.jpg,56d831497aa025d081ed2dca8b58262e,True,False,Medium (15-20KB),Low (<100K px)
5f6523e1-d5f2-44d9-a4a3-ae4a72a8a6cd___PSU_CG 2237.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19686,19.22,RGB,JPEG,.jpg,2c0b48f9ca0a09b803a6b8e3c0d1268b,True,False,Medium (15-20KB),Low (<100K px)
5fe42ce9-0173-49ba-9cd5-9c4fb3f24883___PSU_CG 2351.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,21396,20.89,RGB,JPEG,.jpg,d2996c5baf6bc7f00ba4aa53a82039be,True,False,Large (20-30KB),Low (<100K px)
6065503d-0803-4697-90f7-8c7db1ee28ab___PSU_CG 2227.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,15717,15.35,RGB,JPEG,.jpg,462549101902db8e44ff64b480615d7c,True,False,Medium (15-20KB),Low (<100K px)
62416312-84be-45de-98ad-4df14365e38e___PSU_CG 2058.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19859,19.39,RGB,JPEG,.jpg,8c72c3c6871f3deee2b84bcc83d8451b,True,False,Medium (15-20KB),Low (<100K px)
629e19d4-c6f5-457f-9e17-80a1e77140fe___PSU_CG 2129.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17090,16.69,RGB,JPEG,.jpg,9ecb29308a005be5ba6e75b0f8ee8679,True,False,Medium (15-20KB),Low (<100K px)
6374877d-fcc6-4a2a-97de-e4d0c157ffae___PSU_CG 2068.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18338,17.91,RGB,JPEG,.jpg,f65afa9ce79cda618282814104eeab02,True,False,Medium (15-20KB),Low (<100K px)
65226438-efaa-4bf4-91e7-e459e3528565___PSU_CG 2143.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,11694,11.42,RGB,JPEG,.jpg,bf10ae7415425acaae5f167eb01effbf,True,False,Small (10-15KB),Low (<100K px)
656459eb-a35c-426b-8ee9-45d4a4076b5b___PSU_CG 2228.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17636,17.22,RGB,JPEG,.jpg,76bdc6e3449ef57810b134488980af06,True,False,Medium (15-20KB),Low (<100K px)
658e96ee-271d-442b-876e-a52970ff540f___PSU_CG 2269.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19014,18.57,RGB,JPEG,.jpg,a3dcea03d25c8b7564e5b4a03d106498,True,False,Medium (15-20KB),Low (<100K px)
65d7e8ff-9197-4211-a1b7-850c3a74f740___PSU_CG 2073.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18184,17.76,RGB,JPEG,.jpg,15ab2e8569e3856ce43f6f0fd5b07bdf,True,False,Medium (15-20KB),Low (<100K px)
66778ba1-eb89-4597-913a-71c68eb0251e___PSU_CG 2274.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19730,19.27,RGB,JPEG,.jpg,1101387d8357c062f47e6c96ef2cb99d,True,False,Medium (15-20KB),Low (<100K px)
67076009-be77-4b3f-8de7-bc6f13df64f4___PSU_CG 2209.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17034,16.63,RGB,JPEG,.jpg,317b4b5dae2239ab97b87894f7aa968a,True,False,Medium (15-20KB),Low (<100K px)
67662638-1bfa-4ff6-8305-2d8544277ef0___PSU_CG 2222.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,14545,14.2,RGB,JPEG,.jpg,bdf06b0d9f181873192866be51193c86,True,False,Small (10-15KB),Low (<100K px)
67c65196-795d-4df0-bbd8-0c18af1028c1___PSU_CG 2387.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,21854,21.34,RGB,JPEG,.jpg,f93ab79bd12d5b0a0f3aa3707e353e63,True,False,Large (20-30KB),Low (<100K px)
67ccd0d2-9b55-48a7-b093-a616d9c57845___PSU_CG 2307.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20541,20.06,RGB,JPEG,.jpg,3849da781abdafab28f24d3923b66342,True,False,Large (20-30KB),Low (<100K px)
67d62cc2-ac5e-4ad7-91a0-c097163df653___PSU_CG 2048.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19671,19.21,RGB,JPEG,.jpg,1748a7d13e14c5fcf08e98d6643eb401,True,False,Medium (15-20KB),Low (<100K px)
6804695f-56f8-4ff9-90f8-69ee95097463___PSU_CG 2067.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,16777,16.38,RGB,JPEG,.jpg,4fa64deb0857310e4bec77cd946c2dac,True,False,Medium (15-20KB),Low (<100K px)
6881c9a5-04b2-41c3-b29f-1ca04bd73967___PSU_CG 2390.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,22006,21.49,RGB,JPEG,.jpg,c93074f2d5b0de0fdfed8b0f77acc502,True,False,Large (20-30KB),Low (<100K px)
696758e5-0f10-4599-b596-e9e7566c4791___PSU_CG 2062.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18172,17.75,RGB,JPEG,.jpg,7996fe2ad3c071d3461b330a057a2460,True,False,Medium (15-20KB),Low (<100K px)
69726f1b-4d1c-4647-aef2-090e57246501___PSU_CG 2131.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17425,17.02,RGB,JPEG,.jpg,d46caf2bbe322c8963a5504e96b01fc1,True,False,Medium (15-20KB),Low (<100K px)
69bad8a8-c403-4e4b-bff8-1026169bb582___PSU_CG 2109.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,24429,23.86,RGB,JPEG,.jpg,7ff77c2b46f3e9c0ef63605dd335c6ba,True,False,Large (20-30KB),Low (<100K px)
69d3740b-5aba-47e2-ae2f-46541333c3a5___PSU_CG 2420.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20442,19.96,RGB,JPEG,.jpg,f8f921bd49de60fd381c45d71379050c,True,False,Medium (15-20KB),Low (<100K px)
6a2c0438-3207-4998-893a-02ddb3a26081___PSU_CG 2294.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20376,19.9,RGB,JPEG,.jpg,39b0bf94d9adf1f242fe11ad43553c09,True,False,Medium (15-20KB),Low (<100K px)
6b15d0fc-1089-4f54-955a-0d1ebbf0ab30___PSU_CG 2364.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19833,19.37,RGB,JPEG,.jpg,8cb83ed9bbd1904a61a4cd3060651559,True,False,Medium (15-20KB),Low (<100K px)
6b5eed43-832e-4cca-97eb-534b65635d14___PSU_CG 2050.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,23453,22.9,RGB,JPEG,.jpg,38a3897a2a2e51c9a37734948efcbe57,True,False,Large (20-30KB),Low (<100K px)
6c3a09c7-04b2-4c0d-bbe0-bf55ea2e5472___PSU_CG 2195.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17084,16.68,RGB,JPEG,.jpg,b41a872807794f1bf5603e8dd3ce0300,True,False,Medium (15-20KB),Low (<100K px)
6c468dae-d392-4435-8d2f-adcadf0425b8___PSU_CG 2276.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,14697,14.35,RGB,JPEG,.jpg,789ea95790ac68b5656dec92b5a61441,True,False,Small (10-15KB),Low (<100K px)
6ddf37fe-9143-420d-a269-c57f53ac5429___PSU_CG 2213.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,13974,13.65,RGB,JPEG,.jpg,00418e966098dc984a3048eedd4f9b34,True,False,Small (10-15KB),Low (<100K px)
6e36029a-1c73-49e6-80b9-5e5cf12f43c1___PSU_CG 2217.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,16370,15.99,RGB,JPEG,.jpg,7ff94a671e3d781d60fc67bf78a1ed4b,True,False,Medium (15-20KB),Low (<100K px)
6e67c953-5934-439c-8303-e1762793a36a___PSU_CG 2181.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,15868,15.5,RGB,JPEG,.jpg,94c87dc9fb1769e8d598298dd1e520d6,True,False,Medium (15-20KB),Low (<100K px)
6e8fac68-5902-4a78-a5c1-05c1c9dd006f___PSU_CG 2343.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20080,19.61,RGB,JPEG,.jpg,5a2587f87f2b13870d206d1cd5e38a2f,True,False,Medium (15-20KB),Low (<100K px)
6ebb483a-d1b6-4d7d-aad1-e717c2a36167___PSU_CG 2286.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,21867,21.35,RGB,JPEG,.jpg,2f902d070f9e15068b8bbcd75e90e402,True,False,Large (20-30KB),Low (<100K px)
6f020ba1-d1a7-41f4-95da-4ca61471b2e6___PSU_CG 2059.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,17031,16.63,RGB,JPEG,.jpg,4c5996ca9959e3b4dcd20df71ebea171,True,False,Medium (15-20KB),Low (<100K px)
6f341314-6084-4784-a3ba-0a9bdc944366___PSU_CG 2372.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19813,19.35,RGB,JPEG,.jpg,a05f61244648b1f468c5902359a77964,True,False,Medium (15-20KB),Low (<100K px)
71aa5741-6923-4593-9a23-bc7f58dc40b2___PSU_CG 2183.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,18684,18.25,RGB,JPEG,.jpg,358ab96b95ce6e0e29ad5fefd44f2cd8,True,False,Medium (15-20KB),Low (<100K px)
71ed39c0-f601-4913-aaf0-7719b3cc75b2___PSU_CG 2152.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,14940,14.59,RGB,JPEG,.jpg,bd45aaa0fad62299af2c00b3aac1e0cc,True,False,Small (10-15KB),Low (<100K px)
72124620-ccfa-40d7-a518-a0257def7afc___PSU_CG 2335.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,23453,22.9,RGB,JPEG,.jpg,f2c61d4359d09b0755c6cb75d08502ef,True,False,Large (20-30KB),Low (<100K px)
7395917b-a4d4-4156-9bd8-55b4a4dc5022___PSU_CG 2207.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,14365,14.03,RGB,JPEG,.jpg,2520b2de1b761702c495c1a915284903,True,False,Small (10-15KB),Low (<100K px)
739ccd84-1026-4871-8f5c-2320c205fe2e___PSU_CG 2399.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20812,20.32,RGB,JPEG,.jpg,068f65cd41c1c21c8a1af5bf20fc6ed6,True,False,Large (20-30KB),Low (<100K px)
73be89b4-f57a-4230-a0e4-4a0f50230fc7___PSU_CG 2142.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,12021,11.74,RGB,JPEG,.jpg,3ea4f939cabb6c08fafcf7368b0309a9,True,False,Small (10-15KB),Low (<100K px)
73c3945a-ec2b-4e6e-ad9d-0ad6193d7136___PSU_CG 2375.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19170,18.72,RGB,JPEG,.jpg,0f7a32454475d24925a41ea113b7125b,True,False,Medium (15-20KB),Low (<100K px)
73d4d7e9-6565-468f-83f4-ce0652c23577___PSU_CG 2316.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20422,19.94,RGB,JPEG,.jpg,ab86fd3989b79638d61b2a207d04a268,True,False,Medium (15-20KB),Low (<100K px)
7569fab7-ac19-4ac4-a01b-b77a4abb0c29___PSU_CG 2350.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20071,19.6,RGB,JPEG,.jpg,047cebd324ce0a8a4764daf563e95335,True,False,Medium (15-20KB),Low (<100K px)
75c566a5-8c20-4294-8138-4f06a3c2df7c___PSU_CG 2158.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,16948,16.55,RGB,JPEG,.jpg,15c28e647fdf23fa46d986d03a269a23,True,False,Medium (15-20KB),Low (<100K px)
763335af-2beb-4331-b2e5-3f61a4b0b914___PSU_CG 2365.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,20837,20.35,RGB,JPEG,.jpg,cb511067dfdb42c777a9b4a699b3b586,True,False,Large (20-30KB),Low (<100K px)
76a40b12-a909-483a-853e-f548c569be2e___PSU_CG 2189.JPG,Tomato_Tomato_mosaic_virus,mosaic virus,False,Diseased,256,256,1.0,65536,19255,18.8,RGB,JPEG,.jpg,d2eb85eaabeb7775046c4f2dd9e71b4f,True,False,Medium (15-20KB),Low (<100K px)
